betId,date,gameId,game,ticker,eventTicker,marketFamily,market,period,side,line,subjectType,subjectName,source,entryTimestamp,modelVersion,joinMethod,entryPricePct,entryAmerican,entryBidPct,entryAskPct,entryMidPct,closingAskPct,closingMidPct,closingAmerican,closingTimestamp,clvAskPct,clvMidPct,clvCaptureStatus,closingLineUnavailableReason,modelProbPct,marketImpliedPctAtEntry,projectedEdgePct,expectedProfitPerDollar,confidenceTier,recommendationStatus,modelSupportStatus,stake,result,grossReturn,netProfit,roiPct,lineupConfirmationStatus,awayPitcher,homePitcher,bullpenState,park,weather,umpire,favoriteOrUnderdog,horizon,manualAnalysisNotes,reasonCodes,exactContractMetadata,dataQualityStatus,dataQualityFlags,trackingType,countsTowardBankroll,hypotheticalStake,hypotheticalNetProfit,hypotheticalRoiPct,realMoneyBlockReasons
2026-06-03-055,2026-06-03,,Rockies @ Angels,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,55.556,-125,,,,,,,,,,,,61.2,,1.97,,Medium,SETTLED,SUPPORTED,5.25,WIN,9.45,4.2,80.0,,,,,,,,,full_game,Rockies TT Over 3.5 @ -125 — 1.97% edge | Medium | Michael Lorenzen true_xFIP 4.916 vs Walbert Ureña true_xFIP 3.84 | model 0.612 vs PinVF 0.535 [betBook: Pinnacle — Kalshi does not post TT],[],"{""betBook"": ""Pinnacle"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-056,2026-06-03,,Rockies @ Angels,,,game_result,ML,full_game,,,,,,2026-06-03T23:00:00Z,,legacy_fallback,59.016,-144,,,,,,,2026-06-03T23:00:00Z,,,,,65.29,,1.89,,Medium,SETTLED,SUPPORTED,4.5,WIN,7.62,3.12,69.333,,,,,,,,,full_game,Angels ML @ -144 — 1.89% edge | Medium | Michael Lorenzen true_xFIP 4.916 vs Walbert Ureña true_xFIP 3.84 | model 0.653 vs PinVF 0.579,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-057,2026-06-03,,Giants @ Brewers,,,winning_margin,Run Line,full_game,,,,,,,,legacy_fallback,61.832,-162,,,,,,,,,,,,67.4,,1.83,,Medium,SETTLED,SUPPORTED,4.5,WIN,7.28,2.78,61.778,,,,,,,,,full_game,Giants RL +1.5 @ -162 — 1.83% edge | Medium | Logan Webb true_xFIP 3.32 vs TBD true_xFIP 4.2 | model 0.674 vs PinVF 0.602,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-058,2026-06-03,,Royals @ Reds,,,game_result,ML,full_game,,,,,,2026-06-03T23:00:00Z,,legacy_fallback,60.63,-154,,,,,,,2026-06-03T23:00:00Z,,,,,66.43,,1.8,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,Reds ML @ -154 — 1.80% edge | Medium | Stephen Kolek true_xFIP 4.133 vs Chase Burns true_xFIP 3.58 | model 0.664 vs PinVF 0.594,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-059,2026-06-03,,Giants @ Brewers,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,52.153,-109,,,,,,,,,,,,57.12,,1.76,,Medium,SETTLED,SUPPORTED,5.25,LOSS,0.0,-5.25,-100.0,,,,,,,,,full_game,Giants TT Over 3.5 @ -109 — 1.76% edge | Medium | Logan Webb true_xFIP 3.32 vs TBD true_xFIP 4.2 | model 0.571 vs PinVF 0.502 [betBook: Pinnacle — Kalshi does not post TT],[],"{""betBook"": ""Pinnacle"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-060,2026-06-03,,Jays @ Braves,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,47.17,112,,,,,,,,,,,,51.75,,1.64,,Medium,SETTLED,SUPPORTED,5.25,WIN,11.13,5.88,112.0,,,,,,,,,full_game,Braves TT Over 4.5 @ 112 — 1.64% edge | Medium | Patrick Corbin true_xFIP 3.866 vs Grant Holmes true_xFIP 5.005 | model 0.517 vs PinVF 0.453 [betBook: Pinnacle — Kalshi does not post TT],[],"{""betBook"": ""Pinnacle"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-061,2026-06-03,,Pirates @ Astros,,,winning_margin,F5 RL,F5,,,,,,,,legacy_fallback,62.825,-169,,,,,,,,,,,,67.13,,1.64,,Medium,SETTLED,SUPPORTED,3.75,WIN,5.97,2.22,59.2,,,,,,,,,F5,Pirates F5 RL +0.0 @ -169 — 1.64% edge | Medium | Paul Skenes true_xFIP 2.643 vs Spencer Arrighetti true_xFIP 3.44 | model 0.671 vs PinVF 0.607,[],"{""betBook"": ""FanDuel"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-062,2026-06-03,,Sox @ Twins,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,46.729,114,,,,,,,,,,,,51.39,,1.63,,Medium,SETTLED,SUPPORTED,5.25,LOSS,0.0,-5.25,-100.0,,,,,,,,,full_game,Sox TT Under 3.5 @ 114 — 1.63% edge | Medium | Erick Fedde true_xFIP 6.468 vs Taj Bradley true_xFIP 2.34 | model 0.514 vs PinVF 0.450 [betBook: Pinnacle — Kalshi does not post TT],[],"{""betBook"": ""Pinnacle"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-063,2026-06-03,,Guardians @ Yankees,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,55.947,-127,,,,,,,,,,,,60.18,,1.63,,Medium,SETTLED,SUPPORTED,5.25,WIN,9.38,4.13,78.667,,,,,,,,,full_game,Yankees TT Over 3.5 @ -127 — 1.63% edge | Medium | Gavin Williams true_xFIP 3.417 vs Gerrit Cole true_xFIP 1.87 | model 0.602 vs PinVF 0.538 [betBook: Pinnacle — Kalshi does not post TT],[],"{""betBook"": ""Pinnacle"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-064,2026-06-03,,Jays @ Braves,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,59.184,-145,,,,,,,,,,,,62.46,,1.62,,Medium,SETTLED,SUPPORTED,3.75,WIN,6.34,2.59,69.067,,,,,,,,,F5,Braves F5 ML @ -145 — 1.62% edge | Medium | Patrick Corbin true_xFIP 3.866 vs Grant Holmes true_xFIP 5.005 | model 0.625 vs PinVF 0.561,[],"{""betBook"": ""FanDuel"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-065,2026-06-03,,Orioles @ Sox,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,62.406,-166,,,,,,,,,,,,65.38,,1.59,,Medium,SETTLED,SUPPORTED,3.75,WIN,6.01,2.26,60.267,,,,,,,,,F5,Sox F5 ML @ -166 — 1.59% edge | Medium | Chris Bassitt true_xFIP 4.428 vs Payton Tolle true_xFIP 2.692 | model 0.654 vs PinVF 0.591,[],"{""betBook"": ""FanDuel"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-066,2026-06-03,,Pirates @ Astros,,,game_total,Total,full_game,,,,,,2026-06-03T23:00:00Z,,legacy_fallback,49.02,104,,,,,,,2026-06-03T23:00:00Z,,,,,57.51,,1.54,,Medium,SETTLED,SUPPORTED,3.0,LOSS,0.0,-3.0,-100.0,,,,,,,,,full_game,"Total Under 8 @ -113 — 1.54% edge | Medium | Paul Skenes true_xFIP 2.643 vs Spencer Arrighetti true_xFIP 3.44 | model 0.575 vs PinVF 0.515 [CORRECTED: Pinnacle line 8.0→Kalshi line 7.5, price updated]",[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-067,2026-06-03,,Tigers @ Rays,,,game_result,ML,full_game,,,,,,,,legacy_fallback,58.506,-141,,,,,,,,,,,,63.35,,1.52,,Medium,SETTLED,SUPPORTED,4.5,LOSS,0.0,-4.5,-100.0,,,,,,,,,full_game,Rays ML @ -141 — 1.52% edge | Medium | Troy Melton true_xFIP 3.43 vs Nick Martinez true_xFIP 3.258 | model 0.633 vs PinVF 0.574,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-03-068,2026-06-03,,Jays @ Braves,,,winning_margin,F5 RL,F5,,,,,,,,legacy_fallback,58.506,-141,,,,,,,,,,,,62.46,,1.05,,Paper,PAPER,SUPPORTED,1.25,WIN,,,,,,,,,,,,F5,Braves F5 RL +0.0 @ -141 — 1.05% edge | Paper | Patrick Corbin true_xFIP 3.866 vs Grant Holmes true_xFIP 5.005 | model 0.625 vs PinVF 0.566,[],"{""betBook"": ""FanDuel"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-091,2026-06-05,,SEA @ DET,,,first_inning_run,NRFI,F1,NRFI,,,NRFI,,,,legacy_fallback,54.545,-120,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,3.0,LOSS,0.0,-3.0,-100.0,,,,,,,,,F1,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-092,2026-06-05,,SEA @ DET,,,inning_result,F5 ML,F5,AWAY,,,AWAY,,,,legacy_fallback,46.512,115,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-093,2026-06-05,,BAL @ TOR,,,inning_result,F5 ML,F5,HOME,,,HOME,,,,legacy_fallback,50.0,-100,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,6.0,WIN,12.0,6.0,100.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-094,2026-06-05,,TB @ MIA,,,first_inning_run,NRFI,F1,NRFI,,,NRFI,,,,legacy_fallback,52.607,-111,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,3.0,LOSS,0.0,-3.0,-100.0,,,,,,,,,F1,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-095,2026-06-05,,PIT @ ATL,,,team_total,TT Over,full_game,PIT Over 4,,,PIT Over 4,,,,legacy_fallback,51.456,-106,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-096,2026-06-05,,ATH @ HOU,,,inning_result,F5 ML,F5,AWAY,,,AWAY,,,,legacy_fallback,43.478,130,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-097,2026-06-05,,CIN @ STL,,,first_inning_run,YRFI,F1,YRFI,,,YRFI,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,WIN,7.48,3.48,87.0,,,,,,,,,F1,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-098,2026-06-05,,CLE @ TEX,,,inning_result,F5 ML,F5,HOME,,,HOME,,,,legacy_fallback,36.496,174,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-099,2026-06-05,,KC @ MIN,,,inning_result,F5 ML,F5,HOME,,,HOME,,,,legacy_fallback,43.478,130,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-100,2026-06-05,,ATH @ HOU,,,game_result,ML,full_game,HOME,,,HOME,,,,legacy_fallback,50.495,-102,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,3.0,WIN,5.94,2.94,98.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-101,2026-06-05,,NYM @ SD,,,first_inning_run,YRFI,F1,YRFI,,,YRFI,,,,legacy_fallback,46.512,115,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,F1,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-102,2026-06-05,,LAA @ LAD,,,team_total,TT Over,full_game,LAA Over 3,,,LAA Over 3,,,,legacy_fallback,60.474,-153,,,,,,,,,,,,,,,,,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-103,2026-06-05,,SEA @ DET,,,game_result,ML,full_game,AWAY,,,AWAY,,,,legacy_fallback,45.455,120,,,,,,,,,,,,,,,,,PAPER,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-104,2026-06-05,,PIT @ ATL,,,winning_margin,Run Line,full_game,PIT -1.5,,,PIT -1.5,,2026-06-05T23:00:00Z,,legacy_fallback,31.546,217,,,,,,,2026-06-05T23:00:00Z,,,,,,,,,,PAPER,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-105,2026-06-05,,ATH @ HOU,,,inning_result,F5 ML,F5,HOME,,,HOME,,,,legacy_fallback,41.494,141,,,,,,,,,,,,,,,,,PAPER,SUPPORTED,1.0,WIN,2.41,1.41,141.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-106,2026-06-05,,KC @ MIN,,,inning_result,F5 ML,F5,AWAY,,,AWAY,,2026-06-05T23:00:00Z,,legacy_fallback,40.984,144,,,,,,,2026-06-05T23:00:00Z,,,,,,,,,,PAPER,SUPPORTED,1.0,WIN,2.44,1.44,144.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-107,2026-06-05,,WSH @ AZ,,,winning_margin,F5 RL,F5,AWAY,,,AWAY,,,,legacy_fallback,28.986,245,,,,,,,,,,,,,,,,,PAPER,SUPPORTED,1.0,WIN,3.45,2.45,245.0,,,,,,,,,F5,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-108,2026-06-05,,NYM @ SD,,,winning_margin,Run Line,full_game,NYM -1.5,,,NYM -1.5,,2026-06-05T23:00:00Z,,legacy_fallback,33.003,203,,,,,,,2026-06-05T23:00:00Z,,,,,,,,,,PAPER,SUPPORTED,1.0,WIN,3.03,2.03,203.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-05-109,2026-06-05,,LAA @ LAD,,,game_total,Total Over,full_game,Over 8,,,Over 8,,,,legacy_fallback,55.556,-125,,,,,,,,,,,,,,,,,PAPER,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,,,"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-001,2026-06-06,,KC @ MIN,,,game_result,ML,full_game,,,,,,,,legacy_fallback,57.447,-135,,,,,,,,,,,,69.9,57.5,3.16,,High,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,"Joe Ryan true_xFIP 2.91 vs Avila 4.85 (BB%=13.8%, recent FIP 6.10); MIN hot L7=5.43 R/G; model 69.9% vs Kalshi 57.5% — large gap flagged, R71 suspended for research session.","[""R71-suspended-pin_div=12.8%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-002,2026-06-06,,KC @ MIN,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,51.456,-106,,,,,,,,,,,,72.0,51.8,5.16,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,f5Amplified xERAGap=1.94; Ryan elite txFIP 2.91 suppresses KC through 5 innings; Avila early-exit risk (BB%=13.8%). R71F5 suspended for research.,"[""R71F5-suspended-pin_div=14.9%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-003,2026-06-06,,KC @ MIN,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,48.544,106,,,,,,,,,,,,62.3,51.5,2.76,,Medium,PENDING,SUPPORTED,3.75,PENDING,,,,,,,,,,,,F1,Avila BB%=13.8% worst walk rate on slate; MIN L7=5.43 R/G hot offense; model 62.3% YRFI vs Kalshi 51.5%. R34 suspended.,"[""R34-suspended-total=8.4""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-004,2026-06-06,,CIN @ STL,,,game_result,ML,full_game,,,,,,,,legacy_fallback,54.545,-120,,,,,,,,,,,,62.5,54.0,2.18,,Medium,SETTLED,SUPPORTED,3.0,WIN,5.5,2.5,83.333,,,,,,,,,full_game,Lodolo true_xFIP 5.50 (replacement-level); CIN BOUNCEBACK cold (L7=3.17); Pinnacle agrees direction at 53.7%. R71 suspended. | MANUAL CORRECTION: STL won 6-5 (Nootbaar 8th-inning HR). clv_update.py settlement bug fixed.,"[""R71-suspended-pin_div=8.8%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-005,2026-06-06,,CIN @ STL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,45.455,120,,,,,,,,,,,,59.6,46.2,3.42,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,Lodolo txFIP 5.50 vs STL baseline 4.41 R/G; CIN cold L7=3.17. Liberatore txFIP 5.07 also poor. F5 price +120 confirmed Kalshi.,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-006,2026-06-06,,CIN @ STL,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,48.544,106,,,,,,,,,,,,71.1,46.5,6.27,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,"Both starters replacement-level (Lodolo 5.50, Liberatore 5.07 txFIP); model 71.1% vs Kalshi 46.5% — highest single-bet edge on slate. R34 suspended.","[""R34-suspended-total=9.63""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-007,2026-06-06,,SF @ CHC,,,game_result,ML,full_game,,,,,,,,legacy_fallback,41.494,141,,,,,,,,,,,,65.2,41.5,6.04,,High,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,"Both starters elite (Roupp 2.80, Brown 2.80 txFIP) — zero gap. SF REGRESSION (L7=8.29) inflating offense baseline. Market prices CHC -141 with Pinnacle agreement. Model 65.2% vs market 41.5% is extreme 23.8% divergence — strong CLV research value. If bet loses it likely confirms R71 is correct.","[""R71-suspended-pin_div=23.8%-LARGE-DIVERGENCE""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-008,2026-06-06,,SF @ CHC,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,35.461,182,,,,,,,,,,,,58.8,35.7,5.9,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,Same thesis as SF ML. Roupp txFIP 2.80 same as Brown — no structural F5 edge from pitching; model advantage comes entirely from SF offense REGRESSION inflation. High research value for R71 validation. R76 note: SF ML + SF F5 are correlated (same thesis) — sized one tier below each per R76d.,"[""R71F5-suspended-pin_div=17.4%-LARGE-DIVERGENCE""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-009,2026-06-06,,BAL @ TOR,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,48.544,106,,,,,,,,,,,,59.6,51.5,2.07,,Medium,PENDING,SUPPORTED,3.75,PENDING,,,,,,,,,,,,F1,TOR opener Fisher avgIP=1.06 = automatic YRFI lean per R24 (opener satisfies factors 1&2); BAL REGRESSION L7=6.83 hot offense; Bradish txFIP 4.40 allows contact. R34 suspended.,"[""R34-suspended-total=8.32""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-010,2026-06-06,,CWS @ PHI,,,game_result,ML,full_game,,,,,,,,legacy_fallback,44.444,125,,,,,,,,,,,,63.7,44.5,4.9,,High,SETTLED,SUPPORTED,4.0,WIN,9.0,5.0,125.0,,,,,,,,,full_game,"Painter recent FIP 6.74 txFIP 5.00; CWS REGRESSION hot offense (L7=5.50, L15=5.79); both sharp markets agree at 44-45% CWS. R71 suspended.","[""R71-suspended-pin_div=19.1%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-011,2026-06-06,,CWS @ PHI,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,44.444,125,,,,,,,,,,,,64.8,44.5,5.18,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,CWS opener Eisert (1.1 avgIP) = YRFI signal (R24 opener auto-lean); Painter recent FIP 6.74 also vulnerable in 1st. CWS L7=5.50 R/G. R34 suspended.,"[""R34-suspended-total=8.9""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-012,2026-06-06,,WSH @ AZ,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,36.496,174,,,,,,,,,,,,49.8,37.2,3.2,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,Littell txFIP 5.50 (recent FIP 9.26) vs WSH 5.39 Szn R/G over 4.64 IP; structural F5 advantage before exit. Rodriguez txFIP 4.21 better. F5 +174 confirmed Kalshi. pin_div only 6.2% on F5.,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-013,2026-06-06,,WSH @ AZ,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,46.512,115,,,,,,,,,,,,71.0,46.5,6.25,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,Littell catastrophic recent form (9.26 FIP) + Rodriguez recent 5.23 FIP; WSH top-5 Szn offense (5.39 R/G) vs one of worst starters on slate. Model 71% YRFI. R34 suspended.,"[""R34-suspended-total=10.34""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-014,2026-06-06,,ATH @ HOU,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,44.053,127,,,,,,,,,,,,72.0,44.9,6.91,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,HOU F5: Kade Morris unknown (default txFIP 4.5) — model sees HOU edge from scoring against unknown starter. Imai avgIP=3.16 limits HOU starter exposure in F5 window. Pinnacle 53.3% HOU vs model 72% = 18.7% divergence. R71F5 suspended. Morris unknown is major uncertainty.,"[""R71F5-suspended-pin_div=18.7%"", ""R61-unknown-starter-Morris""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
